year,tmID,W_team_post,L_team_post,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won_team,lost_team,GP,homeW,homeL,awayW,awayL,confW,confL,min,attend,arena,coachID,stint,won_coach,lost_coach,post_wins,post_losses,round,series,tmIDWinner,tmIDLoser,W_series,L_series,playerID,CBE_Sum,bioID,height,weight,birthDate,award_player,award_coach
5,NYL,,,NYL,EA,6.0,Y,N,N,N,New York Liberty,825.0,1923.0,412.0,537.0,181.0,500.0,271.0,686.0,957.0,527.0,587.0,262.0,470.0,128.0,2243.0,821.0,1959.0,459.0,581.0,155.0,467.0,326.0,736.0,1062.0,506.0,614.0,269.0,480.0,96.0,2256.0,16.0,18.0,34.0,11.0,6.0,5.0,12.0,11.0,13.0,6850.0,212346.0,Madison Square Garden (IV),adubari99w,1,16.0,18.0,0.0,0.0,,,,,,,wautean01w,0.4816796053434291,wautean01w,76.0,193,1980-10-12,,
5,NYL,,,NYL,EA,6.0,Y,N,N,N,New York Liberty,825.0,1923.0,412.0,537.0,181.0,500.0,271.0,686.0,957.0,527.0,587.0,262.0,470.0,128.0,2243.0,821.0,1959.0,459.0,581.0,155.0,467.0,326.0,736.0,1062.0,506.0,614.0,269.0,480.0,96.0,2256.0,16.0,18.0,34.0,11.0,6.0,5.0,12.0,11.0,13.0,6850.0,212346.0,Madison Square Garden (IV),coylepa99w,2,0.0,0.0,0.0,0.0,,,,,,,wautean01w,0.4816796053434291,wautean01w,76.0,193,1980-10-12,,
6,NYL,2.0,3.0,NYL,EA,2.0,Y,W,L,N,New York Liberty,819.0,1932.0,398.0,531.0,216.0,617.0,263.0,741.0,1004.0,539.0,587.0,209.0,506.0,124.0,2252.0,867.0,2096.0,431.0,579.0,132.0,416.0,371.0,730.0,1101.0,517.0,589.0,288.0,430.0,123.0,2297.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,10.0,10.0,6900.0,168062.0,Madison Square Garden (IV),coylepa99w,0,11.0,7.0,2.0,3.0,FR,B,NYL,DET,2.0,1.0,wautean01w,0.4590456818673504,wautean01w,76.0,193,1980-10-12,,
9,SAS,2.0,3.0,SAS,WE,2.0,Y,W,L,N,San Antonio Silver Stars,923.0,2176.0,464.0,577.0,207.0,566.0,323.0,764.0,1087.0,567.0,653.0,283.0,558.0,130.0,2517.0,904.0,2139.0,529.0,688.0,147.0,454.0,361.0,776.0,1137.0,516.0,619.0,257.0,583.0,137.0,2484.0,20.0,14.0,34.0,9.0,8.0,11.0,6.0,13.0,9.0,6875.0,128680.0,AT&T Center,hugheda99w,0,20.0,14.0,2.0,3.0,FR,D,SAS,SAC,2.0,1.0,wautean01w,0.4780442815575891,wautean01w,76.0,193,1980-10-12,,Coach of the Year
10,SAS,4.0,5.0,SAS,WE,1.0,Y,W,W,L,San Antonio Silver Stars,901.0,2080.0,561.0,694.0,183.0,539.0,246.0,847.0,1093.0,601.0,602.0,272.0,525.0,150.0,2546.0,904.0,2271.0,471.0,634.0,139.0,483.0,389.0,817.0,1206.0,500.0,666.0,278.0,528.0,109.0,2418.0,24.0,10.0,34.0,15.0,2.0,9.0,8.0,10.0,10.0,6850.0,135722.0,AT&T Center,hugheda99w,0,24.0,10.0,4.0,5.0,FR,A,SAS,SAC,2.0,1.0,wautean01w,0.5165675135428889,wautean01w,76.0,193,1980-10-12,,
10,SAS,4.0,5.0,SAS,WE,1.0,Y,W,W,L,San Antonio Silver Stars,901.0,2080.0,561.0,694.0,183.0,539.0,246.0,847.0,1093.0,601.0,602.0,272.0,525.0,150.0,2546.0,904.0,2271.0,471.0,634.0,139.0,483.0,389.0,817.0,1206.0,500.0,666.0,278.0,528.0,109.0,2418.0,24.0,10.0,34.0,15.0,2.0,9.0,8.0,10.0,10.0,6850.0,135722.0,AT&T Center,hugheda99w,0,24.0,10.0,4.0,5.0,CF,E,SAS,LAS,2.0,1.0,wautean01w,0.5165675135428889,wautean01w,76.0,193,1980-10-12,,
2,CLE,3.0,3.0,CLE,EA,2.0,Y,W,L,N,Cleveland Rockers,809.0,1828.0,426.0,570.0,141.0,407.0,331.0,603.0,934.0,539.0,647.0,259.0,538.0,91.0,2185.0,774.0,1761.0,455.0,583.0,119.0,368.0,277.0,596.0,873.0,540.0,693.0,305.0,552.0,95.0,2122.0,17.0,15.0,32.0,13.0,3.0,4.0,12.0,13.0,8.0,6500.0,137532.0,Quicken Loans Arena,hugheda99w,0,17.0,15.0,3.0,3.0,FR,A,CLE,ORL,2.0,1.0,wolvean01w,0.0,wolvean01w,75.0,205,1978-12-08,,
3,CLE,1.0,2.0,CLE,EA,1.0,N,L,N,N,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0,22.0,10.0,1.0,2.0,,,,,,,berthlu01w,0.0,berthlu01w,74.0,188,1978-03-31,,Coach of the Year
4,CLE,,,CLE,EA,7.0,Y,N,N,N,Cleveland Rockers,760.0,1820.0,430.0,553.0,121.0,374.0,295.0,674.0,969.0,480.0,567.0,221.0,451.0,83.0,2071.0,797.0,1834.0,397.0,521.0,149.0,441.0,278.0,640.0,918.0,530.0,613.0,242.0,428.0,109.0,2140.0,10.0,22.0,32.0,4.0,12.0,6.0,10.0,7.0,14.0,6550.0,149084.0,Quicken Loans Arena,hugheda99w,0,10.0,22.0,0.0,0.0,,,,,,,berthlu01w,0.4375,berthlu01w,74.0,188,1978-03-31,,
5,HOU,1.0,2.0,HOU,WE,2.0,N,L,N,N,Houston Comets,828.0,1916.0,473.0,600.0,115.0,344.0,266.0,764.0,1030.0,465.0,490.0,231.0,450.0,129.0,2244.0,824.0,2030.0,325.0,448.0,169.0,500.0,298.0,708.0,1006.0,516.0,634.0,227.0,430.0,122.0,2142.0,20.0,14.0,34.0,14.0,3.0,6.0,11.0,14.0,10.0,6825.0,150203.0,Compaq Center,chancva99w,0,20.0,14.0,1.0,2.0,,,,,,,berthlu01w,0.4326803482587065,berthlu01w,74.0,188,1978-03-31,,
3,CLE,1.0,2.0,CLE,EA,1.0,N,L,N,N,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0,22.0,10.0,1.0,2.0,,,,,,,hendetr01w,0.0,hendetr01w,75.0,200,1974-12-31,,Coach of the Year
4,CLE,,,CLE,EA,7.0,Y,N,N,N,Cleveland Rockers,760.0,1820.0,430.0,553.0,121.0,374.0,295.0,674.0,969.0,480.0,567.0,221.0,451.0,83.0,2071.0,797.0,1834.0,397.0,521.0,149.0,441.0,278.0,640.0,918.0,530.0,613.0,242.0,428.0,109.0,2140.0,10.0,22.0,32.0,4.0,12.0,6.0,10.0,7.0,14.0,6550.0,149084.0,Quicken Loans Arena,hugheda99w,0,10.0,22.0,0.0,0.0,,,,,,,hendetr01w,0.2196531791907514,hendetr01w,75.0,200,1974-12-31,,
3,CLE,1.0,2.0,CLE,EA,1.0,N,L,N,N,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0,22.0,10.0,1.0,2.0,,,,,,,jacksde01w,0.0,jacksde01w,74.0,155,1979-12-15,,Coach of the Year
4,CLE,,,CLE,EA,7.0,Y,N,N,N,Cleveland Rockers,760.0,1820.0,430.0,553.0,121.0,374.0,295.0,674.0,969.0,480.0,567.0,221.0,451.0,83.0,2071.0,797.0,1834.0,397.0,521.0,149.0,441.0,278.0,640.0,918.0,530.0,613.0,242.0,428.0,109.0,2140.0,10.0,22.0,32.0,4.0,12.0,6.0,10.0,7.0,14.0,6550.0,149084.0,Quicken Loans Arena,hugheda99w,0,10.0,22.0,0.0,0.0,,,,,,,jacksde01w,0.4965034965034965,jacksde01w,74.0,155,1979-12-15,,
5,IND,,,IND,EA,5.0,N,N,N,N,Indiana Fever,839.0,2011.0,449.0,563.0,210.0,600.0,334.0,654.0,988.0,539.0,668.0,299.0,474.0,121.0,2337.0,837.0,1908.0,490.0,638.0,157.0,421.0,309.0,677.0,986.0,570.0,631.0,227.0,512.0,170.0,2321.0,16.0,18.0,34.0,11.0,6.0,5.0,12.0,12.0,12.0,6875.0,141778.0,Conseco Fieldhouse,wintebr01w,0,0.0,0.0,0.0,0.0,,,,,,,jacksde01w,0.4402569907157063,jacksde01w,74.0,155,1979-12-15,,
6,IND,,,IND,EA,6.0,Y,N,N,N,Indiana Fever,791.0,2011.0,450.0,580.0,166.0,481.0,396.0,705.0,1101.0,555.0,639.0,261.0,486.0,134.0,2198.0,804.0,1865.0,516.0,695.0,121.0,352.0,281.0,688.0,969.0,514.0,603.0,268.0,466.0,162.0,2245.0,15.0,19.0,34.0,10.0,7.0,5.0,12.0,8.0,12.0,6850.0,128989.0,Conseco Fieldhouse,wintebr01w,0,15.0,19.0,0.0,0.0,,,,,,,jacksde01w,0.4191265510244012,jacksde01w,74.0,155,1979-12-15,,
3,CLE,1.0,2.0,CLE,EA,1.0,N,L,N,N,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0,22.0,10.0,1.0,2.0,,,,,,,mccaibr01w,0.0,mccaibr01w,63.0,135,1979-09-21,,Coach of the Year
4,CLE,,,CLE,EA,7.0,Y,N,N,N,Cleveland Rockers,760.0,1820.0,430.0,553.0,121.0,374.0,295.0,674.0,969.0,480.0,567.0,221.0,451.0,83.0,2071.0,797.0,1834.0,397.0,521.0,149.0,441.0,278.0,640.0,918.0,530.0,613.0,242.0,428.0,109.0,2140.0,10.0,22.0,32.0,4.0,12.0,6.0,10.0,7.0,14.0,6550.0,149084.0,Quicken Loans Arena,hugheda99w,0,10.0,22.0,0.0,0.0,,,,,,,lennobe01w,0.613414506407082,lennobe01w,68.0,143,1976-12-04,,
11,TUL,,,DET,EA,3.0,N,W,L,N,Detroit Shock,980.0,2277.0,539.0,721.0,153.0,436.0,373.0,853.0,1226.0,575.0,766.0,261.0,546.0,97.0,2652.0,902.0,2201.0,632.0,813.0,208.0,611.0,320.0,781.0,1101.0,524.0,716.0,279.0,531.0,110.0,2644.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,11.0,6975.0,136069.0,The Palace of Auburn Hills,edwarte01w,0,0.0,0.0,0.0,0.0,,,,,,,lennobe01w,0.5374236181397778,lennobe01w,68.0,143,1976-12-04,,
11,TUL,,,DET,EA,3.0,N,W,L,N,Detroit Shock,980.0,2277.0,539.0,721.0,153.0,436.0,373.0,853.0,1226.0,575.0,766.0,261.0,546.0,97.0,2652.0,902.0,2201.0,632.0,813.0,208.0,611.0,320.0,781.0,1101.0,524.0,716.0,279.0,531.0,110.0,2644.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,11.0,6975.0,136069.0,The Palace of Auburn Hills,richano99w,0,0.0,0.0,0.0,0.0,,,,,,,lennobe01w,0.5374236181397778,lennobe01w,68.0,143,1976-12-04,,
10,LAS,3.0,3.0,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,608.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,coopemi01w,0,20.0,14.0,3.0,3.0,FR,B,LAS,SEA,2.0,1.0,lennobe01w,0.524420081761469,lennobe01w,68.0,143,1976-12-04,,
3,MIA,1.0,2.0,MIA,EA,3.0,N,L,N,N,Miami Sol,754.0,1826.0,356.0,469.0,93.0,295.0,292.0,651.0,943.0,467.0,602.0,300.0,448.0,153.0,1957.0,679.0,1725.0,420.0,588.0,120.0,395.0,301.0,667.0,968.0,388.0,538.0,259.0,512.0,87.0,1898.0,20.0,12.0,32.0,10.0,6.0,10.0,6.0,14.0,7.0,6575.0,141717.0,AmericanAirlines Arena,rothsro99w,0,20.0,12.0,1.0,2.0,,,,,,,lennobe01w,0.6455950814694869,lennobe01w,68.0,143,1976-12-04,,
2,MIN,,,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,497.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,116638.0,Target Center,aglerbr99w,0,15.0,17.0,0.0,0.0,,,,,,,lennobe01w,0.6646341463414634,lennobe01w,68.0,143,1976-12-04,Rookie of the Year,
3,MIN,,,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,671.0,1810.0,559.0,727.0,176.0,552.0,308.0,693.0,1001.0,437.0,695.0,210.0,507.0,127.0,2077.0,752.0,1927.0,499.0,624.0,153.0,472.0,328.0,688.0,1016.0,511.0,719.0,259.0,470.0,126.0,2156.0,12.0,20.0,32.0,6.0,10.0,6.0,10.0,9.0,12.0,6475.0,120607.0,Target Center,aglerbr99w,1,12.0,20.0,0.0,0.0,,,,,,,lennobe01w,0.6455950814694869,lennobe01w,68.0,143,1976-12-04,,
3,MIN,,,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,671.0,1810.0,559.0,727.0,176.0,552.0,308.0,693.0,1001.0,437.0,695.0,210.0,507.0,127.0,2077.0,752.0,1927.0,499.0,624.0,153.0,472.0,328.0,688.0,1016.0,511.0,719.0,259.0,470.0,126.0,2156.0,12.0,20.0,32.0,6.0,10.0,6.0,10.0,9.0,12.0,6475.0,120607.0,Target Center,vandehe99w,2,0.0,0.0,0.0,0.0,,,,,,,lennobe01w,0.6455950814694869,lennobe01w,68.0,143,1976-12-04,,
5,SEA,,,SEA,WE,5.0,Y,N,N,N,Seattle Storm,890.0,2045.0,442.0,567.0,166.0,500.0,342.0,732.0,1074.0,548.0,644.0,232.0,465.0,138.0,2388.0,844.0,2039.0,441.0,591.0,145.0,437.0,352.0,689.0,1041.0,456.0,570.0,245.0,459.0,104.0,2274.0,18.0,16.0,34.0,13.0,4.0,5.0,12.0,11.0,13.0,6850.0,120857.0,KeyArena at Seattle Center,donovan99w,0,18.0,16.0,0.0,0.0,,,,,,,lennobe01w,0.5053507348777752,lennobe01w,68.0,143,1976-12-04,,
6,SEA,6.0,2.0,SEA,WE,2.0,Y,W,W,W,Seattle Storm,873.0,2025.0,524.0,676.0,167.0,439.0,350.0,709.0,1059.0,552.0,665.0,302.0,499.0,131.0,2437.0,851.0,1989.0,423.0,592.0,139.0,391.0,303.0,679.0,982.0,507.0,678.0,252.0,527.0,137.0,2264.0,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6825.0,134291.0,KeyArena at Seattle Center,donovan99w,0,20.0,14.0,6.0,2.0,FR,C,SEA,MIN,2.0,0.0,lennobe01w,0.4978520164736487,lennobe01w,68.0,143,1976-12-04,WNBA Finals Most Valuable Player,
6,SEA,6.0,2.0,SEA,WE,2.0,Y,W,W,W,Seattle Storm,873.0,2025.0,524.0,676.0,167.0,439.0,350.0,709.0,1059.0,552.0,665.0,302.0,499.0,131.0,2437.0,851.0,1989.0,423.0,592.0,139.0,391.0,303.0,679.0,982.0,507.0,678.0,252.0,527.0,137.0,2264.0,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6825.0,134291.0,KeyArena at Seattle Center,donovan99w,0,20.0,14.0,6.0,2.0,CF,F,SEA,SAC,2.0,1.0,lennobe01w,0.4978520164736487,lennobe01w,68.0,143,1976-12-04,WNBA Finals Most Valuable Player,
6,SEA,6.0,2.0,SEA,WE,2.0,Y,W,W,W,Seattle Storm,873.0,2025.0,524.0,676.0,167.0,439.0,350.0,709.0,1059.0,552.0,665.0,302.0,499.0,131.0,2437.0,851.0,1989.0,423.0,592.0,139.0,391.0,303.0,679.0,982.0,507.0,678.0,252.0,527.0,137.0,2264.0,20.0,14.0,34.0,13.0,4.0,7.0,10.0,13.0,9.0,6825.0,134291.0,KeyArena at Seattle Center,donovan99w,0,20.0,14.0,6.0,2.0,F,G,SEA,CON,2.0,1.0,lennobe01w,0.4978520164736487,lennobe01w,68.0,143,1976-12-04,WNBA Finals Most Valuable Player,
7,SEA,1.0,2.0,SEA,WE,2.0,Y,L,N,N,Seattle Storm,906.0,2066.0,544.0,688.0,142.0,429.0,323.0,776.0,1099.0,520.0,657.0,201.0,516.0,158.0,2498.0,892.0,2163.0,490.0,646.0,133.0,419.0,334.0,686.0,1020.0,568.0,691.0,267.0,438.0,154.0,2407.0,20.0,14.0,34.0,14.0,3.0,6.0,11.0,13.0,9.0,6825.0,151150.0,KeyArena at Seattle Center,donovan99w,0,20.0,14.0,1.0,2.0,,,,,,,lennobe01w,0.4994781296700696,lennobe01w,68.0,143,1976-12-04,,
8,SEA,1.0,2.0,SEA,WE,4.0,Y,L,N,N,Seattle Storm,961.0,2124.0,562.0,712.0,160.0,475.0,327.0,821.0,1148.0,514.0,682.0,232.0,570.0,127.0,2644.0,940.0,2218.0,531.0,707.0,164.0,484.0,322.0,709.0,1031.0,520.0,683.0,297.0,485.0,115.0,2575.0,18.0,16.0,34.0,9.0,8.0,9.0,8.0,10.0,10.0,6800.0,145664.0,KeyArena at Seattle Center,donovan99w,0,18.0,16.0,1.0,2.0,,,,,,,lennobe01w,0.5013383968600597,lennobe01w,68.0,143,1976-12-04,,
4,CLE,,,CLE,EA,7.0,Y,N,N,N,Cleveland Rockers,760.0,1820.0,430.0,553.0,121.0,374.0,295.0,674.0,969.0,480.0,567.0,221.0,451.0,83.0,2071.0,797.0,1834.0,397.0,521.0,149.0,441.0,278.0,640.0,918.0,530.0,613.0,242.0,428.0,109.0,2140.0,10.0,22.0,32.0,4.0,12.0,6.0,10.0,7.0,14.0,6550.0,149084.0,Quicken Loans Arena,hugheda99w,0,10.0,22.0,0.0,0.0,,,,,,,thomala01w,0.0,thomala01w,74.0,165,1981-07-06,,
9,DET,6.0,5.0,DET,EA,1.0,Y,W,W,L,Detroit Shock,972.0,2261.0,595.0,785.0,158.0,442.0,380.0,931.0,1311.0,563.0,702.0,227.0,564.0,117.0,2697.0,895.0,2262.0,547.0,718.0,203.0,610.0,309.0,780.0,1089.0,546.0,767.0,276.0,529.0,117.0,2540.0,24.0,10.0,34.0,12.0,5.0,12.0,5.0,14.0,6.0,6850.0,165738.0,The Palace of Auburn Hills,laimbbi01w,0,24.0,10.0,6.0,5.0,FR,A,DET,NYL,2.0,1.0,thomala01w,0.5065262858521927,thomala01w,74.0,165,1981-07-06,,
9,DET,6.0,5.0,DET,EA,1.0,Y,W,W,L,Detroit Shock,972.0,2261.0,595.0,785.0,158.0,442.0,380.0,931.0,1311.0,563.0,702.0,227.0,564.0,117.0,2697.0,895.0,2262.0,547.0,718.0,203.0,610.0,309.0,780.0,1089.0,546.0,767.0,276.0,529.0,117.0,2540.0,24.0,10.0,34.0,12.0,5.0,12.0,5.0,14.0,6.0,6850.0,165738.0,The Palace of Auburn Hills,laimbbi01w,0,24.0,10.0,6.0,5.0,CF,E,DET,IND,2.0,1.0,thomala01w,0.5065262858521927,thomala01w,74.0,165,1981-07-06,,
8,LAS,2.0,3.0,LAS,WE,1.0,N,W,L,N,Los Angeles Sparks,962.0,2195.0,540.0,726.0,111.0,377.0,350.0,852.0,1202.0,610.0,679.0,296.0,534.0,129.0,2575.0,873.0,2184.0,534.0,721.0,196.0,570.0,336.0,746.0,1082.0,565.0,636.0,284.0,556.0,128.0,2476.0,25.0,9.0,34.0,15.0,2.0,10.0,7.0,15.0,5.0,6825.0,141282.0,Staples Center,coopemi01w,0,14.0,6.0,0.0,0.0,FR,C,LAS,SEA,2.0,1.0,thomala01w,0.5176547772331054,thomala01w,74.0,165,1981-07-06,,
9,MIN,,,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,971.0,2355.0,531.0,674.0,163.0,496.0,397.0,785.0,1182.0,596.0,713.0,238.0,561.0,95.0,2636.0,988.0,2195.0,614.0,785.0,162.0,461.0,318.0,800.0,1118.0,565.0,645.0,279.0,529.0,147.0,2752.0,10.0,24.0,34.0,7.0,10.0,3.0,14.0,8.0,14.0,6875.0,121019.0,Target Center,zierddo99w,0,10.0,24.0,0.0,0.0,,,,,,,thomala01w,0.5065262858521927,thomala01w,74.0,165,1981-07-06,,
5,SAS,,,SAS,WE,6.0,N,N,N,N,San Antonio Silver Stars,792.0,2068.0,538.0,736.0,93.0,315.0,350.0,795.0,1145.0,428.0,728.0,187.0,513.0,167.0,2215.0,867.0,2176.0,544.0,745.0,149.0,482.0,389.0,783.0,1172.0,530.0,669.0,275.0,424.0,140.0,2427.0,12.0,22.0,34.0,9.0,8.0,3.0,14.0,10.0,14.0,6825.0,176526.0,AT&T Center,brownde01w,2,16.0,16.0,0.0,0.0,,,,,,,thomala01w,0.5669014084507042,thomala01w,74.0,165,1981-07-06,,
5,SAS,,,SAS,WE,6.0,N,N,N,N,San Antonio Silver Stars,792.0,2068.0,538.0,736.0,93.0,315.0,350.0,795.0,1145.0,428.0,728.0,187.0,513.0,167.0,2215.0,867.0,2176.0,544.0,745.0,149.0,482.0,389.0,783.0,1172.0,530.0,669.0,275.0,424.0,140.0,2427.0,12.0,22.0,34.0,9.0,8.0,3.0,14.0,10.0,14.0,6825.0,176526.0,AT&T Center,dailesh99w,1,6.0,6.0,0.0,0.0,,,,,,,thomala01w,0.5669014084507042,thomala01w,74.0,165,1981-07-06,,
6,SAS,,,SAS,WE,7.0,N,N,N,N,San Antonio Silver Stars,812.0,1940.0,488.0,628.0,79.0,247.0,302.0,701.0,1003.0,493.0,628.0,272.0,513.0,106.0,2191.0,888.0,2003.0,416.0,564.0,172.0,469.0,324.0,710.0,1034.0,575.0,624.0,280.0,492.0,129.0,2364.0,9.0,25.0,34.0,6.0,11.0,3.0,14.0,6.0,16.0,6875.0,142717.0,AT&T Center,hugheda99w,0,17.0,17.0,1.0,2.0,,,,,,,thomala01w,0.5433054760095846,thomala01w,74.0,165,1981-07-06,,
7,SAS,,,SAS,WE,7.0,N,N,N,N,San Antonio Silver Stars,764.0,1833.0,503.0,652.0,110.0,339.0,256.0,690.0,946.0,433.0,650.0,195.0,535.0,90.0,2141.0,898.0,2059.0,463.0,611.0,142.0,408.0,351.0,704.0,1055.0,563.0,685.0,283.0,429.0,148.0,2401.0,7.0,27.0,34.0,5.0,12.0,2.0,15.0,3.0,19.0,6800.0,135054.0,AT&T Center,hugheda99w,0,7.0,27.0,0.0,0.0,,,,,,,thomala01w,0.5041178420921982,thomala01w,74.0,165,1981-07-06,,
5,CON,2.0,2.0,CON,EA,3.0,Y,W,L,N,Connecticut Sun,864.0,2102.0,479.0,646.0,177.0,549.0,333.0,762.0,1095.0,520.0,663.0,270.0,434.0,111.0,2384.0,864.0,2104.0,509.0,673.0,172.0,536.0,366.0,812.0,1178.0,553.0,669.0,252.0,476.0,88.0,2409.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,11.0,13.0,6875.0,102433.0,Mohegan Sun Arena,thibami99w,0,18.0,16.0,2.0,2.0,FR,B,CON,CHA,2.0,0.0,blackde01w,0.3699828144983146,blackde01w,63.0,124,1966-07-29,,
2,MIA,,,MIA,EA,6.0,Y,N,N,N,Miami Sol,647.0,1774.0,452.0,664.0,85.0,310.0,365.0,595.0,960.0,415.0,707.0,272.0,524.0,88.0,1831.0,715.0,1676.0,454.0,627.0,117.0,315.0,275.0,648.0,923.0,416.0,661.0,247.0,528.0,118.0,2001.0,13.0,19.0,32.0,9.0,7.0,4.0,12.0,9.0,12.0,6475.0,127721.0,AmericanAirlines Arena,rothsro99w,0,13.0,19.0,0.0,0.0,,,,,,,blackde01w,0.3231707317073171,blackde01w,63.0,124,1966-07-29,,
3,MIA,1.0,2.0,MIA,EA,3.0,N,L,N,N,Miami Sol,754.0,1826.0,356.0,469.0,93.0,295.0,292.0,651.0,943.0,467.0,602.0,300.0,448.0,153.0,1957.0,679.0,1725.0,420.0,588.0,120.0,395.0,301.0,667.0,968.0,388.0,538.0,259.0,512.0,87.0,1898.0,20.0,12.0,32.0,10.0,6.0,10.0,6.0,14.0,7.0,6575.0,141717.0,AmericanAirlines Arena,rothsro99w,0,20.0,12.0,1.0,2.0,,,,,,,blackde01w,0.3693020677564069,blackde01w,63.0,124,1966-07-29,Defensive Player of the Year,
5,CON,2.0,2.0,CON,EA,3.0,Y,W,L,N,Connecticut Sun,864.0,2102.0,479.0,646.0,177.0,549.0,333.0,762.0,1095.0,520.0,663.0,270.0,434.0,111.0,2384.0,864.0,2104.0,509.0,673.0,172.0,536.0,366.0,812.0,1178.0,553.0,669.0,252.0,476.0,88.0,2409.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,11.0,13.0,6875.0,102433.0,Mohegan Sun Arena,thibami99w,0,18.0,16.0,2.0,2.0,FR,B,CON,CHA,2.0,0.0,brungje01w,0.0,brungje01w,73.0,165,1982-04-16,,
6,CON,5.0,3.0,CON,EA,1.0,Y,W,W,L,Connecticut Sun,876.0,2051.0,434.0,590.0,149.0,467.0,321.0,724.0,1045.0,572.0,610.0,299.0,462.0,96.0,2335.0,858.0,1996.0,443.0,599.0,145.0,384.0,306.0,757.0,1063.0,565.0,627.0,239.0,492.0,113.0,2304.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,14.0,6.0,6900.0,114017.0,Mohegan Sun Arena,thibami99w,0,18.0,16.0,5.0,3.0,FR,A,CON,WAS,2.0,1.0,brungje01w,0.2834394904458598,brungje01w,73.0,165,1982-04-16,,
6,CON,5.0,3.0,CON,EA,1.0,Y,W,W,L,Connecticut Sun,876.0,2051.0,434.0,590.0,149.0,467.0,321.0,724.0,1045.0,572.0,610.0,299.0,462.0,96.0,2335.0,858.0,1996.0,443.0,599.0,145.0,384.0,306.0,757.0,1063.0,565.0,627.0,239.0,492.0,113.0,2304.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,14.0,6.0,6900.0,114017.0,Mohegan Sun Arena,thibami99w,0,18.0,16.0,5.0,3.0,CF,E,CON,NYL,2.0,0.0,brungje01w,0.2834394904458598,brungje01w,73.0,165,1982-04-16,,
